0.0005	3.905272766098111e-15	3.905272766098111e-15	3.905272766098111e-15	1.2493748828662396e-7	-7.80761641917436e-15	1.2493748828662396e-7	2.498749765732479e-7	1.952712774137662e-18	2.498749765732479e-7	2.498749765712962e-7
0.001	1.5623044677582083e-14	1.5623044677582083e-14	1.5623044677582083e-14	4.996874766347491e-7	-9.362113113374075e-14	4.996874766347491e-7	9.99374953269502e-7	6.251558324505083e-14	9.99374953269502e-7	9.993749531914426e-7
0.0015	3.5145501281692923e-14	3.5145501281692923e-14	3.5145501281692923e-14	1.1238126918546053e-6	-4.442089274914301e-13	1.1238126918546053e-6	2.2476253837093784e-6	3.7492722485905245e-13	2.2476253837093784e-6	2.2476253830949297e-6
0.002	6.248827148394924e-14	6.248827148394924e-14	6.248827148394924e-14	1.99712565780658e-6	-1.37048184541599e-12	1.99712565780658e-6	3.994251315614003e-6	1.2496849734670177e-12	3.994251315614003e-6	3.994251312993377e-6
0.0025	9.764549444478214e-14	9.764549444478214e-14	9.764549444478214e-14	3.119751695413935e-6	-3.3070306378241323e-12	3.119751695413935e-6	6.239503390831266e-6	3.1242975842662838e-12	6.239503390831266e-6	6.239503382790609e-6
0.003	1.4060642529164213e-13	1.4060642529164213e-13	1.4060642529164213e-13	4.491160297952827e-6	-6.810588163899227e-12	4.491160297952827e-6	8.982320595915451e-6	6.560317321758701e-12	8.982320595915451e-6	8.982320575855671e-6
0.0035	1.913779016706975e-13	1.913779016706975e-13	1.913779016706975e-13	6.1107582565444145e-6	-1.2559882848266385e-11	6.1107582565444145e-6	1.2221516513114262e-5	1.2243620762044528e-11	1.2221516513114262e-5	1.2221516469699395e-5
0.004	2.4997457568088224e-13	2.4997457568088224e-13	2.4997457568088224e-13	7.978701628345405e-6	-2.135785522736464e-11	7.978701628345405e-6	1.5957403256747534e-5	2.0987047051208304e-11	1.5957403256747534e-5	1.5957403172037927e-5
0.0045	3.163690967375163e-13	3.163690967375163e-13	3.163690967375163e-13	1.0094680266086332e-5	-3.412642060127036e-11	1.0094680266086668e-5	2.018936053228792e-5	3.372565474758394e-11	2.018936053228792e-5	2.0189360379590793e-5
0.005	3.9059272265165046e-13	3.9059272265165046e-13	3.9059272265165046e-13	1.2458505386939209e-5	-5.191030796956689e-11	1.2458505386939202e-5	2.4917010774094486e-5	5.152106709036646e-11	2.4917010774094486e-5	2.4917010515458637e-5
0.0055	4.726308013243828e-13	4.726308013243828e-13	4.726308013243828e-13	1.507052192198817e-5	-7.587810203344083e-11	1.507052192198817e-5	3.014104384436167e-5	7.556285721770511e-11	3.014104384436167e-5	3.0141043427809666e-5
0.006	5.624833327556634e-13	5.624833327556634e-13	5.624833327556634e-13	1.793054277490017e-5	-1.0731558330314275e-10	1.793054277490017e-5	3.5861085550452154e-5	1.0716246613527403e-10	3.5861085550452154e-5	3.586108490688712e-5
0.0065	6.601503169455226e-13	6.601503169455226e-13	6.601503169455226e-13	2.103838089732287e-5	-1.476284956886746e-10	2.103838089732287e-5	4.207676179570151e-5	1.477563752482195e-10	4.207676179570151e-5	4.20767608355167e-5
0.007	7.656317538939521e-13	7.656317538939521e-13	7.656317538939521e-13	2.4393849288979765e-5	-1.983420877731942e-10	2.4393849288979765e-5	4.8787698579613257e-5	1.9890610207643992e-10	4.8787698579613257e-5	4.8787697188984434e-5
0.0075	8.788993162097571e-13	8.788993162097571e-13	8.788993162097571e-13	2.7995859447326877e-5	-2.610849464564415e-10	2.7995859447326877e-5	5.59917188971599e-5	2.6228232872331857e-10	5.59917188971599e-5	5.5991716934196586e-5
0.008	1.0000077050621494e-12	1.0000077050621494e-12	1.0000077050621494e-12	3.184421904847344e-5	-3.376193561653279e-10	3.184421904847344e-5	6.36884381006441e-5	3.3969626699209275e-10	6.36884381006441e-5	6.368843539082675e-5
0.0085	1.1288660774378555e-12	1.1288660774378555e-12	1.1288660774378555e-12	3.593759930324658e-5	-4.2979520719084477e-10	3.593759930324658e-5	7.187519861181841e-5	4.33052593427891e-10	7.187519861181841e-5	7.187519494402253e-5
0.009	1.2655652763502077e-12	1.2655652763502077e-12	1.2655652763502077e-12	4.0274712169585525e-5	-5.39581222036747e-10	4.027471216958553e-5	8.054942434668567e-5	5.443833887797099e-10	8.054942434668567e-5	8.054941946765828e-5
0.0095	1.4101111626387474e-12	1.4101111626387474e-12	1.4101111626387474e-12	4.4857430451363384e-5	-6.691364816337966e-10	4.4857430451363384e-5	8.971486091313463e-5	6.759183625137169e-10	8.971486091313463e-5	8.971485452226407e-5
0.01	1.5624715016858666e-12	1.5624715016858666e-12	1.5624715016858666e-12	4.9686664096366736e-5	-8.207176852617223e-10	4.9686664096366736e-5	9.937332820691309e-5	8.299927534626629e-10	9.937332820691309e-5	9.937331995091991e-5
0.0105	1.722646293491561e-12	1.722646293491561e-12	1.722646293491561e-12	5.476222644192253e-5	-9.966698354365634e-10	5.476222644192253e-5	0.00010952445290287324	1.0090391289875069e-9	0.00010952445290287324	0.00010952444236995011
0.011	1.890593535372256e-12	1.890593535372256e-12	1.890593535372256e-12	6.0082597609915863e-5	-1.1994030094457627e-9	6.0082597609915863e-5	0.00012016519524502631	1.2155632888684447e-9	0.00012016519524502631	0.00012016518195940377
0.0115	2.066351322785146e-12	2.066351322785146e-12	2.066351322785146e-12	6.564618358218196e-5	-1.4314338389164309e-9	6.564618358218196e-5	0.0001312923671973034	1.4521882435148293e-9	0.0001312923671973034	0.0001312923506123867
0.012	2.2499655656401866e-12	2.2499655656401866e-12	2.2499655656401866e-12	7.145413183073895e-5	-1.6955025221605189e-9	7.145413183073895e-5	0.00014290826370405005	1.7217712455078287e-9	0.00014290826370405005	0.00014290824319490155
0.0125	2.4413942612538835e-12	2.4413942612538835e-12	2.4413942612538835e-12	7.750766673216423e-5	-1.9944717132078614e-9	7.750766673216423e-5	0.0001550153335187882	2.0273007101221525e-9	0.0001550153335187882	0.00015501530837595562
0.013	2.6405875924897356e-12	2.6405875924897356e-12	2.6405875924897356e-12	8.380502293622853e-5	-2.3311741841977434e-9	8.380502293622853e-5	0.00016761004594145827	2.371744968895324e-9	0.00016761004594145827	0.00016761001536486468
0.0135	2.8476432400073145e-12	2.8476432400073145e-12	2.8476432400073145e-12	9.034599585486795e-5	-2.7086382380132216e-9	9.034599585486795e-5	0.0001806919917963832	2.7582838134289444e-9	0.0001806919917963832	0.00018069195488503183
0.014	3.0624596159209335e-12	3.0624596159209335e-12	3.0624596159209335e-12	9.713029721598742e-5	-3.1299873469875623e-9	9.713029721598742e-5	0.00019426059453988437	3.190197214427857e-9	0.00019426059453988437	0.00019426055028753911
0.0145	3.2851422153424845e-12	3.2851422153424845e-12	3.2851422153424845e-12	0.00010415771940316956	-3.59847347488722e-9	0.00010415771940316956	0.00020831543893970247	3.6709135270053083e-9	0.00020831543893970247	0.00020831538622267836
0.015	3.5155816359335384e-12	3.5155816359335384e-12	3.5155816359335384e-12	0.000111427977741799	-4.1174409867313196e-9	0.000111427977741799	0.00022285595564722752	4.203957046585691e-9	0.00022285595564722752	0.00022285589322064878
0.0155	3.7538316020567564e-12	3.7538316020567564e-12	3.7538316020567564e-12	0.00011893897637498372	-4.690219703535679e-9	0.00011893897637498372	0.00023787795294941117	4.7928568249972204e-9	0.00023787795294941117	0.00023787787943596066
0.016	3.99995365252769e-12	3.99995365252769e-12	3.99995365252769e-12	0.00012669235401125586	-5.320526502085886e-9	0.00012669235401125586	0.0002533847082640707	5.4415448028099976e-9	0.0002533847082640707	0.00025338462214236334
0.0165	4.253890155757237e-12	4.253890155757237e-12	4.253890155757237e-12	0.00013468983888730168	-6.012206145266371e-9	0.00013468983888730168	0.00026937967806547924	6.154088688130378e-9	0.00026937967806547924	0.00026937957766362243
0.017	4.515641111745358e-12	4.515641111745358e-12	4.515641111745358e-12	0.00014293124497836494	-6.769065624854423e-9	0.00014293124497836494	0.0002858624903050929	6.934535456343451e-9	0.0002858624903050929	0.0002858623737903669
0.0175	4.7852065204919295e-12	4.7852065204919295e-12	4.7852065204919295e-12	0.00015141638630966967	-7.595022060859646e-9	0.00015141638630966967	0.0003028327730343979	7.78705694921078e-9	0.0003028327730343979	0.00030283263840341374
0.018	5.062586381997133e-12	5.062586381997133e-12	5.062586381997133e-12	0.00016014507695650155	-8.494102262236301e-9	0.00016014507695650155	0.0003202901544051148	8.715949862936544e-9	0.0003202901544051148	0.00032028999947359516
0.0185	5.3477806962609236e-12	5.3477806962609236e-12	5.3477806962609236e-12	0.00016911713104428617	-9.47044228848051e-9	0.00016911713104428617	0.00033823426266933585	9.725635735884129e-9	0.00033823426266933585	0.0003382340850616343
0.019	5.640789463283274e-12	5.640789463283274e-12	5.640789463283274e-12	0.00017833236274868974	-1.0528287012103233e-8	0.00017833236274868974	0.0003566647261797572	1.0820660935947872e-8	0.0003566647261797572	0.0003566645233180759
0.0195	5.941537468956432e-12	5.941537468956432e-12	5.941537468956432e-12	0.00018778821408986214	-1.167170279260495e-8	0.00018778821408986214	0.00037557642897816405	1.2005399389042933e-8	0.00037557642897816405	0.00037557619807854583
