0.0005	0.0	0.0	0.0	1.250074959351602e-7	0.0	1.250074959351602e-7	2.500149918703204e-7	0.0	2.500149918703204e-7	2.500149918703204e-7
0.001	0.0	0.0	0.0	4.999598427150502e-7	0.0	4.999598427150502e-7	9.999196854301003e-7	0.0	9.999196854301003e-7	9.999196854301003e-7
0.0015	0.0	0.0	0.0	1.1248541418769855e-6	0.0	1.1248541418769855e-6	2.249708283753971e-6	0.0	2.249708283753971e-6	2.249708283753971e-6
0.002	0.0	0.0	0.0	1.9998574191392276e-6	0.0	1.9998574191392276e-6	3.999714838278455e-6	0.0	3.999714838278455e-6	3.999714838278455e-6
0.0025	0.0	0.0	0.0	3.1246358649442717e-6	0.0	3.1246358649442717e-6	6.249271729888543e-6	0.0	6.249271729888543e-6	6.249271729888543e-6
0.003	0.0	0.0	0.0	4.498624687529561e-6	0.0	4.498624687529561e-6	8.997249375059121e-6	0.0	8.997249375059121e-6	8.997249375059121e-6
0.0035	0.0	0.0	0.0	6.122104910768775e-6	0.0	6.122104910768775e-6	1.224420982153755e-5	0.0	1.224420982153755e-5	1.224420982153755e-5
0.004	0.0	0.0	0.0	7.995242242068964e-6	0.0	7.995242242068964e-6	1.599048448413793e-5	0.0	1.599048448413793e-5	1.599048448413793e-5
0.0045	0.0	0.0	0.0	1.0118192222473169e-5	0.0	1.0118192222473169e-5	2.0236384444946337e-5	0.0	2.0236384444946337e-5	2.0236384444946337e-5
0.005	0.0	0.0	0.0	1.2492413845288068e-5	0.0	1.2492413845288068e-5	2.4984827690576135e-5	0.0	2.4984827690576135e-5	2.4984827690576135e-5
0.0055	0.0	0.0	0.0	1.5114389922210034e-5	0.0	1.5114389922210034e-5	3.0228779844420068e-5	0.0	3.0228779844420068e-5	3.0228779844420068e-5
0.006	0.0	0.0	0.0	1.798818661186194e-5	0.0	1.798818661186194e-5	3.597637322372388e-5	0.0	3.597637322372388e-5	3.597637322372388e-5
0.0065	0.0	0.0	0.0	2.1109527195430453e-5	0.0	2.1109527195430453e-5	4.221905439086091e-5	0.0	4.221905439086091e-5	4.221905439086091e-5
0.007	0.0	0.0	0.0	2.4481144185524504e-5	0.0	2.4481144185524504e-5	4.896228837104901e-5	0.0	4.896228837104901e-5	4.896228837104901e-5
0.0075	0.0	0.0	0.0	2.8102283592591623e-5	0.0	2.8102283592591623e-5	5.6204567185183246e-5	0.0	5.6204567185183246e-5	5.6204567185183246e-5
0.008	0.0	0.0	0.0	3.196905210246548e-5	0.0	3.196905210246548e-5	6.393810420493096e-5	0.0	6.393810420493096e-5	6.393810420493096e-5
0.0085	0.0	0.0	0.0	3.6085738942239074e-5	0.0	3.6085738942239074e-5	7.217147788447815e-5	0.0	7.217147788447815e-5	7.217147788447815e-5
0.009	0.0	0.0	0.0	4.044625808046945e-5	0.0	4.044625808046945e-5	8.08925161609389e-5	0.0	8.08925161609389e-5	8.08925161609389e-5
0.0095	0.0	0.0	0.0	4.5065195216472276e-5	0.0	4.5065195216472276e-5	9.013039043294455e-5	0.0	9.013039043294455e-5	9.013039043294455e-5
0.01	0.0	0.0	0.0	4.9933853346968925e-5	0.0	4.9933853346968925e-5	9.986770669393785e-5	0.0	9.986770669393785e-5	9.986770669393785e-5
0.0105	0.0	0.0	0.0	5.505443147371358e-5	0.0	5.505443147371358e-5	0.00011010886294742716	0.0	0.00011010886294742716	0.00011010886294742716
0.011	0.0	0.0	0.0	6.0419037678820125e-5	0.0	6.0419037678820125e-5	0.00012083807535764025	0.0	0.00012083807535764025	0.00012083807535764025
0.0115	0.0	0.0	0.0	6.602731450437633e-5	0.0	6.602731450437633e-5	0.00013205462900875266	0.0	0.00013205462900875266	0.00013205462900875266
0.012	0.0	0.0	0.0	7.188214645372064e-5	0.0	7.188214645372064e-5	0.00014376429290744128	0.0	0.00014376429290744128	0.00014376429290744128
0.0125	0.0	0.0	0.0	7.79862192383e-5	0.0	7.79862192383e-5	0.0001559724384766	0.0	0.0001559724384766	0.0001559724384766
0.013	0.0	0.0	0.0	8.43381132925761e-5	0.0	8.43381132925761e-5	0.0001686762265851522	0.0	0.0001686762265851522	0.0001686762265851522
0.0135	0.0	0.0	0.0	9.093590130132815e-5	0.0	9.093590130132815e-5	0.0001818718026026563	0.0	0.0001818718026026563	0.0001818718026026563
0.014	0.0	0.0	0.0	9.778894783387444e-5	0.0	9.778894783387444e-5	0.00019557789566774887	0.0	0.00019557789566774887	0.00019557789566774887
0.0145	0.0	0.0	0.0	0.0001048798035181816	0.0	0.0001048798035181816	0.0002097596070363632	0.0	0.0002097596070363632	0.0002097596070363632
0.015	0.0	0.0	0.0	0.00011222205358720928	0.0	0.00011222205358720928	0.00022444410717441856	0.0	0.00022444410717441856	0.00022444410717441856
0.0155	0.0	0.0	0.0	0.00011981650451148063	0.0	0.00011981650451148063	0.00023963300902296125	0.0	0.00023963300902296125	0.00023963300902296125
0.016	0.0	0.0	0.0	0.0001276665949728505	0.0	0.0001276665949728505	0.000255333189945701	0.0	0.000255333189945701	0.000255333189945701
0.0165	0.0	0.0	0.0	0.00013575999581265144	0.0	0.00013575999581265144	0.0002715199916253029	0.0	0.0002715199916253029	0.0002715199916253029
0.017	0.0	0.0	0.0	0.00014411314368199552	0.0	0.00014411314368199552	0.00028822628736399104	0.0	0.00028822628736399104	0.00028822628736399104
0.0175	0.0	0.0	0.0	0.00015269097955813673	0.0	0.00015269097955813673	0.00030538195911627346	0.0	0.00030538195911627346	0.00030538195911627346
