0.0005	9.999975306729167e-13	0.0	0.0	4.99748797209705e-7	0.0	0.0	9.994975944074276e-7	0.0	0.0	NaN
0.001	4.00197784874591e-12	1.353042928646768e-16	4.931898988284228e-16	1.996476788201139e-6	-2.4828058626579166e-13	4.997464938687508e-13	3.9929537007621805e-6	-4.998272661746323e-13	9.994930136509046e-13	1.0
0.0015	9.008456282888097e-12	5.171131676195129e-16	4.9395507093384126e-15	4.486566468796591e-6	-1.4754218789872075e-12	4.496983663559243e-12	8.973134029412628e-6	-2.9941307231584135e-12	8.993968051917966e-12	1.0
0.002	1.603024725283966e-11	1.1814718141676544e-14	2.2885740866403567e-14	7.966047684490372e-6	-4.923127661153355e-12	1.798424006782046e-11	1.593210029298323e-5	-9.951809028936918e-12	3.5968486340093084e-11	1.0
0.0025	2.5068286117740487e-11	3.5806009641426216e-14	7.250443347439554e-14	1.2431296925275625e-5	-1.2236570984761777e-11	4.9946611993052673e-11	2.4862609225637867e-5	-2.47656542119504e-11	9.989325630943602e-11	1.0
0.003	3.614163814370689e-11	9.734994535407813e-14	1.8466109364004932e-13	1.7878662055977055e-5	-2.562681889520483e-11	1.1235880651431341e-10	3.575736290494729e-5	-5.175027423433967e-11	2.247177335105633e-10	1.0
0.0035	4.9228684926617613e-11	1.8428458214026078e-13	4.0575134959722593e-13	2.430438356401832e-5	-4.727443131675257e-11	2.201799606332105e-10	4.8608850595718046e-5	-9.615133663107707e-11	4.4036029674009657e-10	1.0
0.004	6.440995909535138e-11	3.8843214462293396e-13	7.97540853982202e-13	3.1703478996242035e-5	-8.084545461179718e-11	3.9133954793911386e-10	6.34071220395546e-5	-1.641202639265667e-10	7.826800717661478e-10	1.0
0.0045	8.161280247795088e-11	6.281490464876461e-13	1.4212804944850855e-12	4.0074358713941597e-5	-1.2809923941648692e-10	6.46785252141869e-10	8.014901132429341e-5	-2.626452466294326e-10	1.2935728324326078e-9	1.0
0.005	1.0084040543178792e-10	9.887723544282314e-13	2.4378442237951384e-12	4.941042271146398e-5	-1.923501431257226e-10	1.0103599121989511e-9	9.882133831462539e-5	-4.000692856962768e-10	2.0207249178129366e-9	1.0
0.0055	1.2236059425362345e-10	1.698015423794914e-12	3.915320141654634e-12	5.9711656311097914e-5	-2.812215826846862e-10	1.5090037880128067e-9	0.00011942410630746396	-5.853636902103569e-10	3.0180175902017242e-9	1.0
0.006	1.4616391693682224e-10	2.8596237751729567e-12	6.095489364407916e-12	7.097007799379715e-5	-3.996040513641649e-10	2.172447906984193e-9	0.00014194138685561444	-8.271682562244292e-10	4.344914168892353e-9	1.0
0.0065	1.72095067382102e-10	4.245092821604157e-12	9.053259712810902e-12	8.318948510493951e-5	-5.46587119290345e-10	3.0337087822207014e-9	0.00016638079650960978	-1.1359418429501405e-9	6.067450077541331e-9	1.0
0.007	2.0008421980994326e-10	6.021087648452111e-12	1.32308574750427e-11	9.636057136047509e-5	-7.241238476989412e-10	4.128359170832916e-9	0.00019272375781397954	-1.5238226901333134e-9	8.256774188492743e-9	1.0
0.0075	2.3076235323871297e-10	8.61324981623268e-12	1.8565085601181108e-11	0.00011047718620710648	-9.517211804321324e-10	5.494986572336407e-9	0.00022095806195865565	-2.0032685474260577e-9	1.0990064136555495e-8	1.0
0.008	2.6409211966572773e-10	1.22446921426931e-11	2.5620443386703645e-11	0.0001255394211172931	-1.2328962426112747e-9	7.175384384709314e-9	0.0002510839346825048	-2.585171323918989e-9	1.4350911573273284e-8	1.0
0.0085	2.9940820713924744e-10	1.613807409116287e-11	3.450691455742611e-11	0.00014155024411060518	-1.5510552511716295e-9	9.214612348731072e-9	0.00028310733007743354	-3.2835746165945416e-9	1.8429445980584237e-8	1.0
0.009	3.381722124035406e-10	2.2122943311391188e-11	4.5988253334728594e-11	0.00015849301367971088	-1.9516220407602178e-9	1.1659298323086301e-8	0.00031699511925976215	-4.112818379402236e-9	2.331892610534511e-8	1.0
0.0095	3.802125417166496e-10	2.9658429990160366e-11	5.986477293157008e-11	0.00017638283899427848	-2.4404785042123777e-9	1.456138952075503e-8	0.00035277759420531427	-5.083889952425759e-9	2.9123254216717853e-8	1.0
0.01	4.2418631310320153e-10	3.793188596785474e-11	7.720715610074933e-11	0.00019519089374952088	-2.966906068273245e-9	1.7972161634690465e-8	0.00039039710956654535	-6.212547840535955e-9	3.594501039493207e-8	1.0
0.0105	4.709584643042143e-10	4.7309853918575936e-11	9.772639548633665e-11	0.00021494624767166203	-3.5525492446096836e-9	2.1950973194364035e-8	0.0004299118690807427	-7.52052096410825e-9	4.3902925131984606e-8	1.0
0.011	5.210538802755865e-10	5.968990979123757e-11	1.2402387169793358e-10	0.0002355986230674178	-4.242186156452709e-9	2.655221454306285e-8	0.00047122157567093846	-9.022090446740188e-9	5.3105795840890804e-8	1.0
0.0115	5.760325321205612e-10	7.521156364633279e-11	1.542901569524646e-10	0.0002572100421375706	-5.072432636419911e-9	3.1845547698367816e-8	0.0005144503178915201	-1.0737572802798346e-8	6.36929521546454e-8	1.0
0.012	6.349109281087482e-10	9.445147186448368e-11	1.9119635295701683e-10	0.00027971435620837283	-6.014055236093741e-9	3.788835606838781e-8	0.0005594660104097329	-1.2672904644302261e-8	7.57792089693927e-8	1.0
0.0125	6.978322027703976e-10	1.1728156720197805e-10	2.353055974538754e-10	0.00030314268740957073	-7.0947857538476095e-9	4.4753218623719845e-8	0.0006063309463667277	-1.4850629927886182e-8	8.950974728286285e-8	1.0
