0.0005	3.186564681853592e-11	1.6838326919137202e-13	3.122377106632985e-11	1.2496783003772656e-7	-3.3676641075759987e-13	1.2496783003879848e-7	2.499356600765249e-7	1.3346228997922614e-26	2.499356600765249e-7
0.001	3.121875925178446e-10	-8.455480903167206e-14	3.101124469265619e-10	4.994998128313585e-7	-6.709425840972447e-13	4.994972177366812e-7	9.989998908549166e-7	1.6147711026036916e-12	9.98994680522292e-7
0.0015	1.0997532497340712e-9	-2.6707949988880352e-12	1.0853862622265709e-9	1.1230250379082863e-6	1.1434517582209298e-12	1.123015114438022e-6	2.246051593026906e-6	4.626439926491578e-12	2.2460317310714144e-6
0.002	2.6281868644162704e-9	-3.057419989112829e-11	2.6097716737993638e-9	1.9950071361562683e-6	2.598639004191296e-11	1.994981638885751e-6	3.990019280125587e-6	4.747468166309924e-12	3.989968300518704e-6
0.0025	5.099464154410572e-9	-1.739889067632267e-11	5.155324877248915e-9	3.114931073384839e-6	2.2378482312016767e-11	3.1148913824208037e-6	6.229874668305084e-6	-7.428716068244002e-12	6.229794903703733e-6
0.003	8.93634332658229e-9	-8.610899881032516e-11	8.952019660344349e-9	4.48205214310757e-6	7.943678476836172e-11	4.482001819244152e-6	8.96413069225268e-6	-2.8980763590876596e-11	8.964029456735561e-6
0.0035	1.4143003268202129e-8	-1.1861787430134177e-10	1.4272895490748343e-8	6.095920676017709e-6	1.4220063553649802e-10	6.095852896027032e-6	1.2191889918742556e-5	-7.604155497247778e-11	1.2191754864782538e-5
0.004	2.098065326057424e-8	-3.131833819377581e-11	2.1412410744708252e-8	7.956040956626074e-6	1.5658035600942569e-10	7.95596712640718e-6	1.5912165534081796e-5	-1.4930654446422508e-10	1.5912019979766e-5
0.0045	2.98608683553208e-8	-1.0799265092510515e-10	3.035206442628092e-8	1.0062092673825912e-5	1.1211338881915198e-10	1.0062036591239256e-5	2.0124317685235204e-5	-2.2306330007170738e-10	2.0124209270844047e-5
0.005	4.122497136777391e-8	-6.919572279430446e-11	4.1682107211420575e-8	1.2412661767280818e-5	7.223686752234651e-11	1.2412626599121201e-5	2.482552140190688e-5	-2.935881571760461e-10	2.4825465702549573e-5
0.0055	5.5030283996339344e-8	6.34248421615803e-11	5.574608668845e-8	1.5007464642892183e-5	6.500793799864742e-11	1.500745843513847e-5	3.0015227805272858e-5	-3.7192574152350195e-10	3.0015225613684866e-5
0.006	7.170371042884756e-8	-2.5245806101538604e-10	7.171246620184223e-8	1.7846838220170897e-5	2.845851204233767e-10	1.7846820681056846e-5	3.569408999186285e-5	-4.738122148795762e-10	3.569408524975919e-5
0.0065	9.06507094582593e-8	-3.4589415742021646e-10	9.094454573821698e-8	2.0929590297541095e-5	5.22908634586014e-10	2.0929517611122244e-5	4.18597471911829e-5	-6.244183901259877e-10	4.185964990578428e-5
0.007	1.1319406575561112e-7	-3.1031040265582374e-10	1.1259442036690177e-7	2.4255944575293935e-5	3.503125843516255e-10	2.4255791421242422e-5	4.8512639957601674e-5	-8.033634201648792e-10	4.8512407556952785e-5
0.0075	1.3862047244525435e-7	-5.944630990406168e-10	1.38552489119802e-7	2.7824577928277293e-5	6.884758092402906e-10	2.782432970365319e-5	5.565013991342255e-5	-1.000562731434779e-9	5.564974126931504e-5
0.008	1.683245644213971e-7	-3.6291329035626004e-10	1.6808088483169684e-7	3.1634752090176184e-5	6.053558010660129e-10	3.163439463990133e-5	6.32707820067455e-5	-1.234711039455625e-9	6.32701791714091e-5
0.0085	2.0162193262890923e-7	-1.5615456896458677e-9	2.0050405817822026e-7	3.568723762529307e-5	1.8421707766931635e-9	3.5686763687128134e-5	7.137611833017216e-5	-1.5348211957331212e-9	7.137528185325818e-5
0.009	2.391115667323979e-7	-1.637626446782085e-9	2.377320146070836e-7	3.9979409976051275e-5	1.6771663671810548e-9	3.997882399468835e-5	7.996090876705297e-5	-1.9637683799438274e-9	7.995981523958489e-5
0.0095	2.80886035708168e-7	-1.674525120602209e-9	2.7925184786778064e-7	4.451171558154204e-5	2.0463362870318787e-9	4.4511000678377034e-5	8.90260367878619e-5	-2.3959465078706354e-9	8.90246567086837e-5
0.01	3.2663984646384206e-7	-1.3436752092643356e-9	3.264081493474718e-7	4.928477355137532e-5	1.6364901298040194e-9	4.928399295693343e-5	9.857276505382515e-5	-2.865738529550205e-9	9.857118862080652e-5
0.0105	3.7787997468041045e-7	-1.461858077897549e-9	3.7563378469262477e-7	5.4297578991389e-5	1.4967366719390125e-9	5.429669977924062e-5	0.0001085990356010249	-3.3382081938083373e-9	0.00010859727234203241
0.011	4.3380135803458587e-7	-1.887306506521687e-9	4.323166322390613e-7	5.954629678990104e-5	4.2536408188592273e-10	5.954530897745215e-5	0.00011909719048457697	-3.777239306060849e-9	0.00011909532857480559
0.0115	4.964054852320907e-7	-2.9852900459879934e-9	4.944226476885319e-7	6.503193632825474e-5	2.058128938116022e-9	6.50307705040381e-5	0.00013006932751556422	-4.176735834408637e-9	0.0001300671767624983
0.012	5.621789883783246e-7	-3.3730564613796734e-9	5.64409017801568e-7	7.075536057652988e-5	1.9478755539878794e-9	7.075418854539607e-5	0.00014151723016666795	-4.718457733512759e-9	0.00014151494886896433
0.0125	6.33961244873196e-7	-3.077596794666375e-9	6.355315030679645e-7	7.672092490068562e-5	5.209641623988565e-10	7.671973470109926e-5	0.00015344942151454503	-5.235773680936393e-9	0.00015344722802400855
0.013	7.122963893220472e-7	-5.967252735124104e-9	7.147751586697536e-7	8.29182668198735e-5	2.214612195241708e-9	8.291725262093805e-5	0.00016584543897800057	-5.76240708436967e-9	0.0001658435230626119
0.0135	7.961128228300461e-7	-7.3868730414355865e-9	8.024317481350393e-7	8.935026529684072e-5	3.4363269033888127e-9	8.934952879436687e-5	0.00017871086037592434	-6.438999663659218e-9	0.00017870951553009522
0.014	8.828458598360657e-7	-5.265345639951635e-9	8.925580243905742e-7	9.602275272874215e-5	3.6471947711306666e-9	9.602243831152199e-5	0.00019205756720018318	-7.1314895334331365e-9	0.00019205687760312474
0.0145	9.832190055614661e-7	-4.017910923186077e-9	9.910029826330112e-7	0.00010292727490328037	2.5087374864675996e-9	0.0001029272295923969	0.00020586825340926734	-7.854185655791063e-9	0.0002058683569007806
0.015	1.0929909162250016e-6	-2.46899144399065e-9	1.0954294776687582e-6	0.00011006533744061278	8.634278086508232e-10	0.00011006556047604503	0.00022014630189837403	-8.733159429308476e-9	0.00022014702388507802
0.0155	1.2028592805583695e-6	-1.256267945476531e-9	1.2068371260949713e-6	0.00011744377600749914	2.5895163619911704e-9	0.0001174444555358056	0.0002349052700442057	-9.345687290169876e-9	0.00023490681994497634
0.016	1.3196464727170217e-6	5.415859765278623e-10	1.3274906633816173e-6	0.00012505452104781501	4.695179300928171e-10	0.00012505562515433244	0.0002501290887851007	-1.0220783227898727e-8	0.0002501314250288999
0.0165	1.4534768658741107e-6	5.495321946798974e-10	1.4566156809566673e-6	0.00013288237928088761	-8.474627183483514e-10	0.0001328841894755919	0.0002657876203046944	-1.0765225245512675e-8	0.00026579114393736726
0.017	1.5868884747372798e-6	3.1036535073559774e-9	1.5893474334623993e-6	0.00014095480968181348	-1.8764267356431975e-10	0.0001409574440448254	0.00028193558659880347	-1.1382073653836687e-8	0.0002819403468176433
0.0175	1.7327772304549246e-6	-1.0463346254227349e-9	1.731605645540769e-6	0.00014925537200193072	2.7294912899334955e-9	0.00014925831386584473	0.0002985396564705089	-1.2105925211515607e-8	0.00029854537826979233
0.018	1.8786356698308699e-6	-3.016158597314259e-9	1.8871796055909833e-6	0.0001577894105573233	5.182147699626686e-9	0.00015779336143716387	0.00031561155817289786	-1.2893032649000875e-8	0.000315618679707848
0.0185	2.0401632429042676e-6	-9.583288425589702e-10	2.053188948491285e-6	0.00016655153250510145	4.678585689736601e-9	0.000166556367641044	0.0003331393751897094	-1.38492198452574e-8	0.00033314851712921067
0.019	2.2029042618676885e-6	4.853827353496754e-9	2.2159155990753946e-6	0.00017555674407675705	1.5084288020043763e-9	0.00017556268116994706	0.00035115356273614695	-1.5088886633178556e-8	0.0003511648426423841
0.0195	2.3700821716045136e-6	9.20555279100996e-9	2.397533680931132e-6	0.00018477526370247913	-1.1562561323441662e-9	0.0001847828774267572	0.000369595323927292	-1.5610233268798935e-8	0.0003696093023574568
0.02	2.562244283855328e-6	1.88405022412739e-8	2.573757804441048e-6	0.00019423064431508242	-1.0988558844841949e-8	0.0001942394842220294	0.0003885104613268853	-1.658677435134343e-8	0.0003885277082294481
0.0205	2.7651460095560144e-6	2.8108992590436612e-8	2.7727081332967172e-6	0.00020391236299241707	-1.817520519880996e-8	0.00020392214681761044	0.00040787862490832065	-1.683512463601378e-8	0.0004078982297815414
0.021	2.970147074686428e-6	2.42967125095244e-8	2.9807934073575354e-6	0.0002138305850947344	-1.6630921825285618e-8	0.0002138418074713991	0.00042772035545835793	-1.7045291250129453e-8	0.00042774287424224625
0.0215	3.182719720483631e-6	2.7804006069218153e-8	3.1931520400343047e-6	0.00022397424831032748	-1.7670972429700533e-8	0.000223988306793006	0.0004480136675026072	-1.71185640492211e-8	0.0004480412725736111
0.022	3.40967692379242e-6	3.1747183894973995e-8	3.423727165887762e-6	0.0002343287222696445	-2.2515921840269015e-8	0.0002343452049009513	0.00046872913824208	-1.719956529133983e-8	0.00046876057235126803
0.0225	3.643368672338305e-6	2.5539472059884408e-8	3.6697731036055726e-6	0.0002449108788418461	-2.179770845224498e-8	0.00024492884017427986	0.0004898996826938953	-1.6761987969373268e-8	0.0004899344683981766
0.023	3.90178869137121e-6	2.705203337903997e-8	3.913800071181986e-6	0.0002557087602671571	-2.274343812773496e-8	0.00025572818139149	0.0005115024115999986	-1.6465204504069662e-8	0.0005115407325971837
0.0235	4.153115277027829e-6	1.6472299590501763e-8	4.167019681524093e-6	0.0002667517715210101	-1.8937183446614802e-8	0.0002667728586223427	0.0005335957735182824	-1.6194614151745975e-8	0.0005336375934610286
0.024	4.4045449823667515e-6	6.4268644355837044e-9	4.436502095418399e-6	0.0002780266344779794	-1.3682945215792987e-8	0.0002780491904757383	0.0005561529308150502	-1.544696913015651e-8	0.0005561980916347239
0.0245	4.6981125180352745e-6	4.828622959366731e-10	4.721716695609718e-6	0.0002895059210113882	-8.704415650952638e-9	0.00028953129966981873	0.0005791198389050356	-1.530189986136591e-8	0.000579170701562119
0.025	4.987540341816604e-6	5.228590070419851e-10	5.009782694797107e-6	0.00030122322368469266	-8.407540351557444e-9	0.000301249881463314	0.0006025628619250964	-1.472862376524834e-8	0.0006026177798672605
0.0255	5.27686728767357e-6	1.2742700436408928e-8	5.291357316981321e-6	0.00031318322334057615	-1.8679629190007847e-8	0.0003132118716787667	0.0006264921041893611	-1.4478843838470172e-8	0.0006265518100411369
0.026	5.593549161792973e-6	2.14796241303574e-9	5.599150856090958e-6	0.00032534368945161046	-1.4382264731513041e-8	0.00032537449146797387	0.0006508229928994328	-1.4598198787348934e-8	0.0006508871535835962
0.0265	5.933495605671697e-6	7.886668057399113e-9	5.917012577711878e-6	0.00033772134532574817	-1.648992861928465e-8	0.0003377531358846187	0.0006755880706915358	-1.4762330223807449e-8	0.0006756563710735647
0.027	6.276693093606199e-6	-4.021815228469246e-9	6.271978756998771e-6	0.00035031885099939646	-5.840730679079494e-9	0.0003503523260417018	0.0007007947205675927	-1.3820418191421103e-8	0.0007008656434636326
0.0275	6.619522670703677e-6	1.2540154139354937e-8	6.608176059550816e-6	0.0003631519224905562	-2.4505306244884132e-8	0.0003631869537047675	0.0007264721031185441	-1.3964163319181181e-8	0.0007265463373466064
0.028	6.97201877692198e-6	7.558004610456568e-9	6.951369221932542e-6	0.0003762289890070805	-2.1909362624589824e-8	0.0003762642453149384	0.0007526370602903328	-1.3756986452402126e-8	0.0007527141307152942
0.0285	7.346921472771092e-6	1.2584980241957814e-8	7.331605030351592e-6	0.0003894984985320707	-2.692610897658165e-8	0.00038953337007868695	0.0007791881467715876	-1.2508823599087699e-8	0.0007792665696027365
0.029	7.723376918447426e-6	2.9737769684323265e-9	7.714082689739656e-6	0.00040300058849119554	-1.4934524339981517e-8	0.0004030363034879295	0.0008062058061760345	-1.1193186330682749e-8	0.0008062868960169012
0.0295	8.139333394732177e-6	9.271391147725333e-9	8.117927566846537e-6	0.00041669423323827885	-2.4337978063310878e-8	0.00041672843302780355	0.0008336069703559286	-1.0522755092622524e-8	0.0008336867159089903
0.03	8.560515785873263e-6	2.5098452915200878e-9	8.529542446318082e-6	0.0004306248317616107	-3.251383778148914e-8	0.00043065924552919486	0.0008614828338343919	-1.074944221806168e-8	0.0008615636509624875
0.0305	9.000721853361499e-6	1.6034485803836033e-8	8.953155617411568e-6	0.000444750923055208	-3.4907961647022364e-8	0.0004447859539968157	0.0008897508559275458	-1.1545017627383994e-8	0.0008898334537125714
0.031	9.418497409735217e-6	1.9755315829864915e-8	9.366943266761642e-6	0.000459143828587932	-4.4047140546158654e-8	0.00045917646218121913	0.0009185506759649209	-1.1974006858801387e-8	0.0009186329438879974
0.0315	9.843887886192612e-6	3.2800272540870986e-8	9.82398385443731e-6	0.0004737224755225268	-4.674880626050528e-8	0.0004737555788202372	0.0009477260149474676	-9.221116003968368e-9	0.0009478082315673257
0.032	1.037999959279805e-5	9.677090950878098e-9	1.028394879769896e-5	0.0004884889900876149	-2.838118255702286e-8	0.000488520311901895	0.0009772755739794008	-7.69220559756475e-9	0.000977359873232317
0.0325	1.0862309996140711e-5	8.747982798347011e-9	1.0764305795003208e-5	0.0005035066190000333	-3.92869598438662e-8	0.0005035387164954896	0.0010073296101612012	-8.748415085734011e-9	0.0010074152499562777
0.033	1.1363181995296615e-5	-7.764491035370599e-9	1.1270291007291864e-5	0.0005187334333876891	-2.5355029923228094e-8	0.0005187673495194252	0.0010378045403429863	-7.480926159736897e-9	0.001037891581811357
0.0335	1.1839058551802144e-5	-2.5237353106972076e-9	1.1803863250209022e-5	0.000534193351641995	-2.664582637330654e-8	0.0005342253494741497	0.0010687440575904736	-6.030118344910131e-9	0.0010688281063811456
0.034	1.238532741445697e-5	8.800167465600179e-9	1.2345954288907515e-5	0.000549837237926234	-3.7926834058260355e-8	0.0005498737775504157	0.0011000554313460125	-4.765245970107383e-9	0.0011001448457528035
0.0345	1.2945098285012708e-5	8.324717688194109e-10	1.2872775633444889e-5	0.0005656990788187274	-1.341603516747728e-8	0.0005657412543596383	0.0011318042936034425	-3.3588113222057085e-9	0.0011319000653852698
0.035	1.348408837231899e-5	-2.4614720383417546e-8	1.348904435745176e-5	0.000581735052605111	3.4327638470130376e-9	0.0005817803082961575	0.0011639039746237571	-3.4243319439684654e-9	0.001163998525600411
0.0355	1.4076303154431575e-5	-2.1365641432181712e-10	1.403436410362032e-5	0.000598054040725351	-2.699488966358449e-8	0.0005981020140448361	0.0011965661708558083	-3.794601502244828e-9	0.0011966656695451198
0.036	1.4664580463461725e-5	-1.2225850602385453e-8	1.4644305499017909e-5	0.0006145512078112434	-2.1003569544103362e-8	0.0006146003050335407	0.001229587533971265	-1.799971938813965e-9	0.0012296879668827394
